customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,ChargesPerMonth
9866-QEVEE,male,0,no,No,19,Yes,Yes,fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,bank transfer (automatic),0.6741293532338308,0.17466535887375953,1,80.65526315789474
9897-KXHCM,female,0,yes,Yes,3,Yes,No,fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,electronic check,0.617412935323383,0.026684744980383108,1,83.35000000000001
0040-HALCW,male,0,yes,Yes,54,Yes,No,no,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,credit card (automatic),0.021393034825870627,0.12367874451880914,0,20.196296296296296
0784-GTUUK,male,0,yes,No,62,Yes,Yes,no,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,credit card (automatic),0.05472636815920398,0.16478190630048467,0,23.335483870967742
7979-CORPM,male,0,no,No,24,Yes,Yes,fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,credit card (automatic),0.7194029850746269,0.2612220170782368,1,95.10625
2294-DMMUS,female,0,yes,Yes,62,Yes,Yes,dsl,No,No,No,No,Yes,Yes,Month-to-month,Yes,credit card (automatic),0.5194029850746269,0.49407454419570734,0,69.36209677419355
0872-JCPIB,male,0,no,No,17,Yes,Yes,dsl,Yes,No,No,No,No,Yes,Month-to-month,No,bank transfer (automatic),0.47263681592039797,0.12605585045003462,0,65.36470588235295
3055-MJDSB,male,0,no,No,9,No,No phone service,dsl,No,No,No,No,No,No,Month-to-month,Yes,mailed check,0.06318407960199005,0.019766905146549735,0,21.12222222222222
9091-WTUUY,male,0,yes,Yes,64,Yes,No,dsl,Yes,No,Yes,Yes,Yes,No,Two year,No,mailed check,0.5074626865671642,0.5110720055388877,0,69.49609375
1618-CFHME,female,0,no,No,2,Yes,Yes,fiber optic,No,No,No,No,No,No,Month-to-month,Yes,electronic check,0.5736318407960199,0.014372259404569581,1,71.675
3165-HDOEW,male,0,yes,Yes,1,Yes,No,dsl,No,No,No,No,No,No,Month-to-month,Yes,mailed check,0.2746268656716418,0.0031213939533810296,1,45.85
6581-NQCBA,female,0,yes,No,16,No,No phone service,dsl,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,electronic check,0.3154228855721393,0.09132240941610895,1,50.6375
7115-IRDHS,female,0,yes,No,72,Yes,Yes,no,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,bank transfer (automatic),0.06368159203980098,0.2090064620355412,0,25.41736111111111
8496-DMZUK,male,0,no,No,30,Yes,Yes,fiber optic,Yes,Yes,Yes,No,No,No,One year,No,bank transfer (automatic),0.7179104477611941,0.3233152550196169,0,94.02166666666668
2040-VZIKE,female,0,yes,No,49,Yes,Yes,fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,mailed check,0.8218905472636816,0.5571832448649896,0,98.92551020408165
9068-VPWQQ,male,0,yes,No,61,Yes,Yes,dsl,Yes,No,Yes,Yes,No,Yes,Two year,No,credit card (automatic),0.5681592039800994,0.5435610431571659,0,77.52950819672131
0178-SZBHO,male,0,yes,Yes,47,Yes,Yes,fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,electronic check,0.6860696517412935,0.4614181860143088,0,85.47765957446808
0384-RVBPI,male,0,no,No,20,Yes,No,dsl,Yes,No,Yes,No,No,Yes,Month-to-month,No,credit card (automatic),0.4592039800995025,0.15921993999538425,0,69.92999999999999
1689-MRZQR,male,0,yes,Yes,34,Yes,No,fiber optic,No,No,No,No,Yes,No,Month-to-month,No,electronic check,0.5975124378109452,0.29373413339487653,1,75.42058823529412
1299-AURJA,female,0,yes,Yes,70,Yes,Yes,no,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,bank transfer (automatic),0.06417910447761191,0.19237249019155322,0,24.084285714285716
4525-VZCZG,male,0,no,Yes,54,Yes,No,fiber optic,Yes,Yes,No,Yes,Yes,Yes,One year,Yes,electronic check,0.8716417910447761,0.6701880913916455,0,107.90092592592592
1543-LLLFT,male,1,yes,No,61,Yes,Yes,fiber optic,No,Yes,Yes,Yes,Yes,No,One year,Yes,mailed check,0.7965174129353233,0.6978709900761597,0,99.4516393442623
5835-BEQEU,male,0,no,No,3,Yes,Yes,fiber optic,No,No,No,No,No,No,Month-to-month,Yes,electronic check,0.5840796019900497,0.024186475882760215,1,76.13333333333334
2788-CJQAQ,male,0,no,No,13,Yes,No,no,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,mailed check,0.011940298507462671,0.029009923840295406,0,20.784615384615385
5565-FILXA,female,1,no,No,16,Yes,Yes,fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,electronic check,0.7751243781094528,0.17429033002538658,1,95.575
0319-QZTCO,female,0,yes,Yes,3,Yes,No,dsl,No,Yes,No,No,Yes,No,Month-to-month,Yes,credit card (automatic),0.4024875621890548,0.0172859450726979,0,56.199999999999996
2120-SMPEX,male,0,no,No,25,Yes,No,no,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,mailed check,0.018905472636815884,0.05972190168474499,0,21.454
0096-FCPUF,male,0,no,No,30,Yes,Yes,dsl,Yes,No,No,No,No,Yes,Month-to-month,Yes,mailed check,0.46019900497512434,0.21574544195707362,0,62.94833333333334
0668-OGMHD,female,0,yes,No,21,No,No phone service,dsl,Yes,No,No,No,No,No,Month-to-month,No,electronic check,0.10199004975124376,0.07045349642280176,0,29.969047619047622
5552-ZNFSJ,male,0,no,No,1,Yes,No,dsl,No,No,No,No,No,No,Month-to-month,No,electronic check,0.2691542288557213,0.0030579275328871443,1,45.3
2223-KAGMX,female,0,no,No,15,Yes,No,no,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,bank transfer (automatic),0.011442786069651711,0.031213939533810294,1,19.28666666666667
6507-ZJSUR,male,1,yes,No,23,Yes,No,fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,electronic check,0.718407960199005,0.24214747288252944,0,92.05434782608695
9408-HRXRK,female,0,yes,Yes,45,Yes,Yes,fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,electronic check,0.8646766169154229,0.5437456727440572,0,105.1311111111111
5593-SUAOO,female,0,yes,Yes,24,Yes,Yes,fiber optic,No,Yes,Yes,No,No,No,One year,No,bank transfer (automatic),0.645771144278607,0.2324313408723748,0,84.71041666666666
7321-PKUYW,female,0,no,No,11,Yes,Yes,fiber optic,No,No,No,Yes,Yes,No,Month-to-month,No,electronic check,0.7154228855721393,0.11183360258481423,1,89.81363636363636
2833-SLKDQ,male,0,no,No,1,Yes,No,dsl,No,No,No,No,No,No,Month-to-month,No,mailed check,0.2666666666666666,0.003029079159935379,1,45.05
6766-HFKLA,female,0,yes,No,56,Yes,Yes,fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,No,bank transfer (automatic),0.845273631840796,0.6606912070159243,0,102.57767857142858
7595-EUIVN,female,0,no,No,1,Yes,No,fiber optic,No,Yes,No,No,No,No,Month-to-month,No,electronic check,0.572636815920398,0.006577429033002538,1,75.8
7617-EYGLW,male,0,no,No,1,Yes,No,no,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,electronic check,0.011940298507462671,7.500576967459007e-05,0,19.45
2026-TGDHM,female,0,no,No,7,Yes,No,fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,electronic check,0.6074626865671642,0.058198707592891766,1,74.73571428571428
9220-ZNKJI,female,1,yes,No,55,Yes,No,fiber optic,No,No,Yes,Yes,Yes,No,Two year,No,credit card (automatic),0.7019900497512437,0.5523309485345027,0,87.36909090909091
4030-VPZBD,female,0,no,No,2,No,No phone service,dsl,No,No,No,Yes,No,No,Month-to-month,Yes,electronic check,0.1258706467661691,0.0046445880452342485,1,29.525
2226-ICFDO,female,0,yes,Yes,72,Yes,Yes,dsl,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,credit card (automatic),0.673134328358209,0.7029713824140319,0,84.87152777777777
0723-VSOBE,female,1,no,No,45,No,No phone service,dsl,No,No,No,No,No,Yes,One year,No,electronic check,0.15870646766169155,0.18206785137318254,0,35.48
5529-GIBVH,female,0,no,No,47,Yes,No,no,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,mailed check,0.018905472636815884,0.1185552734825756,0,22.25957446808511
4187-CINZD,female,1,no,No,46,Yes,No,fiber optic,No,Yes,No,No,Yes,Yes,One year,No,credit card (automatic),0.7661691542288557,0.5083544888068313,1,96.17826086956521
9992-UJOEL,male,0,no,No,2,Yes,No,dsl,No,Yes,No,No,No,No,Month-to-month,Yes,mailed check,0.3189054726368159,0.00853334871913224,0,46.375
4741-WWJQZ,female,0,yes,No,2,Yes,No,fiber optic,Yes,No,No,Yes,No,No,Month-to-month,Yes,electronic check,0.6159203980099502,0.020280406185091162,0,97.275
6625-UTXEW,female,0,yes,No,12,Yes,No,dsl,No,Yes,No,No,No,No,Month-to-month,Yes,electronic check,0.32835820895522383,0.06846295868912994,0,51.00833333333333
6818-WOBHJ,female,1,yes,No,68,Yes,Yes,fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,bank transfer (automatic),0.7099502487562188,0.7049157627509809,1,90.11176470588236
6244-BESBM,male,0,yes,Yes,69,Yes,No,fiber optic,No,No,No,Yes,Yes,Yes,Two year,Yes,credit card (automatic),0.7656716417910447,0.7677013616432034,0,96.69130434782609
1004-NOZNR,male,1,no,Yes,56,Yes,No,fiber optic,Yes,No,No,No,Yes,Yes,One year,No,credit card (automatic),0.7616915422885572,0.6052965612739442,0,94.00535714285715
1251-STYSZ,female,1,no,No,4,Yes,Yes,fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,electronic check,0.6169154228855721,0.03287560581583199,0,75.925
2612-PHGOX,male,0,yes,No,64,Yes,Yes,dsl,No,Yes,Yes,Yes,Yes,No,Two year,Yes,bank transfer (automatic),0.5756218905472636,0.553888760673898,0,75.29375
2408-TZMJL,male,0,yes,No,59,Yes,Yes,fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,electronic check,0.9144278606965174,0.741893607200554,1,109.28898305084746
8480-PPONV,male,0,yes,Yes,62,Yes,Yes,fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,bank transfer (automatic),0.9681592039800994,0.8239383798753751,0,115.46854838709677
8780-IHCRN,male,0,yes,Yes,63,Yes,Yes,no,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,credit card (automatic),0.06368159203980098,0.17951765520424648,0,24.99206349206349
4598-ZADCK,female,0,no,No,53,No,No phone service,dsl,Yes,Yes,Yes,Yes,Yes,No,One year,Yes,electronic check,0.3517412935323383,0.33007154396492033,0,54.32452830188679
1257-SXUXQ,male,0,yes,Yes,5,Yes,No,no,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,mailed check,0.011940298507462671,0.007760212324024925,0,17.21
9681-KYGYB,male,1,yes,No,49,Yes,Yes,fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,electronic check,0.6960199004975124,0.47780406185091157,0,84.88673469387754
7182-OVLBJ,female,0,yes,Yes,62,Yes,Yes,fiber optic,Yes,No,No,No,Yes,Yes,Two year,Yes,bank transfer (automatic),0.8248756218905472,0.7638529886914378,0,107.07016129032259
5095-ETBRJ,female,0,yes,No,55,Yes,No,dsl,Yes,Yes,No,Yes,No,No,Two year,No,mailed check,0.3835820895522387,0.3569409185321948,0,56.582727272727276
7005-CYUIL,female,1,yes,No,71,Yes,No,fiber optic,Yes,Yes,Yes,Yes,Yes,No,Two year,Yes,electronic check,0.8074626865671642,0.8250000000000001,0,100.96126760563381
4821-WQOYN,female,0,yes,Yes,72,Yes,No,no,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,credit card (automatic),0.01840796019900498,0.15087122086314333,0,18.42013888888889
4730-AWNAU,male,0,yes,Yes,36,No,No phone service,dsl,Yes,No,Yes,Yes,Yes,Yes,One year,No,credit card (automatic),0.4223880597014925,0.2556831294714978,0,62.07083333333334
3452-FLHYD,male,0,yes,No,25,Yes,No,no,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,bank transfer (automatic),0.026865671641791017,0.054967689822294025,0,19.805999999999997
2388-LAESQ,female,1,yes,No,72,Yes,Yes,fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,bank transfer (automatic),0.9611940298507461,0.9576678975305793,0,115.52708333333334
9531-NSBMR,female,0,no,No,36,Yes,No,no,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,bank transfer (automatic),0.009950248756218888,0.07627509808446804,0,18.883333333333333
6260-ONULR,male,0,no,No,1,Yes,No,dsl,No,No,No,No,Yes,Yes,Month-to-month,Yes,mailed check,0.4432835820895522,0.005077313639510732,0,62.8
4389-UEFCZ,female,0,yes,No,72,Yes,Yes,fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,Yes,electronic check,0.8681592039800995,0.8683591045465036,0,104.77777777777777
8711-LOBKY,male,0,yes,Yes,59,Yes,No,no,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,mailed check,0.015920398009950265,0.13494691899376876,0,20.139830508474578
9134-CEQMF,male,1,yes,No,7,Yes,No,fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,electronic check,0.708955223880597,0.07591737825986615,1,96.67142857142858
8985-OOPOS,female,0,no,No,1,Yes,No,dsl,No,No,Yes,Yes,Yes,Yes,One year,No,credit card (automatic),0.5557213930348258,0.006381260096930532,0,74.1
8800-ZKRFW,female,0,yes,Yes,30,Yes,Yes,fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,electronic check,0.8880597014925372,0.37199399953842605,0,108.08333333333333
2616-FLVQC,male,0,no,No,64,Yes,No,no,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,mailed check,0.012935323383084563,0.1409358412185553,0,19.37734375
9968-FFVVH,male,0,no,No,63,Yes,Yes,dsl,Yes,Yes,Yes,Yes,No,No,One year,No,bank transfer (automatic),0.5029850746268656,0.47225363489499195,0,65.25952380952381
3108-PCCGG,male,1,yes,No,72,Yes,Yes,dsl,Yes,Yes,Yes,No,Yes,Yes,Two year,No,credit card (automatic),0.6587064676616915,0.6786348949919225,0,81.94236111111111
7993-PYKOF,male,0,yes,No,8,Yes,No,fiber optic,Yes,No,No,No,No,No,Month-to-month,No,electronic check,0.5646766169154228,0.07086891299330719,1,79.11875
8390-FESFV,female,0,no,No,62,Yes,Yes,dsl,No,Yes,Yes,Yes,Yes,Yes,Two year,No,bank transfer (automatic),0.6592039800995024,0.597092084006462,0,83.76129032258065
3022-BEXHZ,male,0,yes,Yes,67,Yes,Yes,fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,bank transfer (automatic),0.9248756218905473,0.8668359104546504,0,112.4
5027-XWQHA,male,0,no,No,6,Yes,No,dsl,No,No,No,No,No,No,Month-to-month,No,electronic check,0.26368159203980096,0.0290964689591507,1,45.15833333333333
6248-TKCQV,female,0,yes,Yes,70,Yes,Yes,dsl,Yes,No,No,Yes,Yes,Yes,Two year,Yes,bank transfer (automatic),0.6203980099502486,0.6279021463189476,0,78.00285714285714
6729-GDNGC,female,1,no,No,20,Yes,No,fiber optic,No,No,No,No,Yes,No,Month-to-month,No,bank transfer (automatic),0.6213930348258706,0.18409877682898687,0,80.71000000000001
6198-ZFIOJ,female,0,no,No,5,Yes,Yes,fiber optic,No,No,No,No,No,No,Month-to-month,No,electronic check,0.5706467661691541,0.04427648280636973,0,80.5
5989-OMNJE,female,0,yes,Yes,24,No,No phone service,dsl,Yes,Yes,Yes,No,Yes,Yes,One year,No,electronic check,0.39154228855721396,0.1556600507731364,0,56.989583333333336
4566-QVRRW,female,0,yes,No,11,Yes,No,dsl,No,No,No,No,No,No,Month-to-month,Yes,electronic check,0.2567164179104477,0.053646434341103166,1,43.97272727272727
1291-CUOCY,male,0,yes,No,72,Yes,Yes,fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,credit card (automatic),0.9189054726368159,0.9166166628202169,0,110.58611111111111
9795-SHUHB,female,0,yes,Yes,66,Yes,No,dsl,Yes,Yes,No,Yes,No,No,Two year,Yes,credit card (automatic),0.39751243781094525,0.4375721209323794,0,57.73939393939394
3230-IUALN,female,0,yes,Yes,45,Yes,No,dsl,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,mailed check,0.6243781094527363,0.40558504500346176,0,78.52444444444444
0042-RLHYP,female,0,yes,Yes,69,Yes,No,no,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,bank transfer (automatic),0.014427860696517386,0.15902377105931229,0,20.244927536231884
8519-IMDHU,male,1,yes,No,15,Yes,Yes,fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,bank transfer (automatic),0.6701492537313432,0.15309831525501963,1,89.70333333333333
4945-RVMTE,female,0,no,No,28,Yes,No,dsl,No,No,Yes,No,Yes,No,Month-to-month,Yes,bank transfer (automatic),0.41094527363184075,0.1878202169397646,0,58.801785714285714
0201-OAMXR,female,0,no,No,70,Yes,Yes,fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,credit card (automatic),0.9681592039800994,0.9357027463651051,1,116.10857142857144
1866-NXPSP,female,0,no,No,36,Yes,No,dsl,Yes,Yes,Yes,Yes,No,Yes,One year,Yes,mailed check,0.5701492537313433,0.30710246942072467,0,74.44861111111112
3372-KWFBM,male,1,no,No,16,Yes,Yes,fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,electronic check,0.6800995024875621,0.14564966535887378,1,80.0625
7831-QGOXH,female,0,no,No,18,Yes,Yes,fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,electronic check,0.6661691542288557,0.17714054927302103,1,86.32777777777778
6393-WRYZE,female,0,yes,No,34,Yes,Yes,fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,electronic check,0.7900497512437811,0.36796099699976925,1,94.33970588235294
3941-XTSKM,male,0,yes,Yes,42,No,No phone service,dsl,No,Yes,Yes,No,No,Yes,One year,Yes,credit card (automatic),0.2671641791044776,0.23427763674128782,0,48.786904761904765
1661-CZBAU,male,0,no,No,48,Yes,Yes,dsl,Yes,No,No,Yes,No,Yes,One year,Yes,bank transfer (automatic),0.5243781094527363,0.4166166628202169,0,75.60833333333333
6599-RCLCJ,male,0,yes,No,47,Yes,Yes,fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,electronic check,0.908457711442786,0.5891703207939073,1,109.03297872340426
9831-BPFRI,female,0,yes,Yes,39,Yes,Yes,fiber optic,No,Yes,Yes,Yes,No,No,One year,Yes,electronic check,0.7094527363184079,0.39875951996307407,1,89.08846153846153
5158-RIVOP,female,0,yes,Yes,11,Yes,No,no,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,credit card (automatic),0.026368159203980085,0.021174705746595895,0,18.39090909090909
9788-YTFGE,male,0,no,No,7,Yes,No,no,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,mailed check,0.01691542288557213,0.014851142395568888,0,21.071428571428573
9277-JOOMO,female,0,no,No,3,Yes,Yes,no,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,mailed check,0.06318407960199005,0.007794830371567043,0,28.78333333333333
1907-YLNYW,male,0,no,No,8,Yes,No,dsl,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,electronic check,0.482089552238806,0.06464343411031619,0,72.375
1725-MIMXW,male,0,no,Yes,1,Yes,No,no,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,mailed check,0.011940298507462671,7.500576967459007e-05,1,19.45
8947-YRTDV,male,0,yes,Yes,32,Yes,No,fiber optic,Yes,Yes,Yes,No,No,Yes,One year,No,mailed check,0.7616915422885572,0.3591910916224325,0,97.8609375
3161-ONRWK,male,0,yes,Yes,60,Yes,No,dsl,Yes,Yes,Yes,Yes,No,No,One year,Yes,bank transfer (automatic),0.47363184079601983,0.4511308562197092,0,65.47166666666666
